league,season,position,team,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
EPL,2019,2,Everton,Everton,38,13.0,10.0,15.0,44.0,56.0,49.0,53.710142999999995,9.710142999999995,52.948975999999995,49.211622,-6.788378000000002,46.167030999999994,6.781945,10.840476016719645,10.87835861384237,203.0,215.0,55.77609999999999,6.7760999999999925
EPL,2019,3,Bournemouth,Bournemouth,38,9.0,7.0,22.0,40.0,65.0,34.0,44.6710449,4.671044899999998,41.62645890000001,63.29434499999999,-1.7056550000000072,58.72733699999999,-17.1008781,14.2407198503319,9.699333656262937,210.0,326.0,39.197900000000004,5.197900000000004
EPL,2019,4,Southampton,Southampton,38,15.0,7.0,16.0,51.0,60.0,52.0,56.496626000000006,5.496626000000006,52.535483000000006,56.59257300000001,-3.4074269999999913,53.547914000000006,-1.0124310000000012,8.770105439845214,11.179210807205076,230.0,249.0,56.8654,4.865400000000001
EPL,2019,5,Leicester,Leicester,38,18.0,8.0,12.0,67.0,41.0,62.0,61.01716470000001,-5.982835299999991,55.673934700000004,47.894043,6.8940430000000035,40.282434,15.3915007,9.118037457670223,14.196062005440183,293.0,203.0,61.1553,-0.8447000000000031
EPL,2019,6,Crystal Palace,Crystal Palace,38,11.0,10.0,17.0,31.0,50.0,43.0,34.447955500000006,3.447955500000006,32.1644455,57.39223700000001,7.392237000000009,56.631067,-24.466621500000002,15.315904463470103,8.344128736599938,225.0,281.0,38.263000000000005,-4.736999999999995
EPL,2019,7,Norwich,Norwich,38,5.0,6.0,27.0,26.0,75.0,21.0,37.2341749,11.2341749,35.711833899999995,71.60755700000001,-3.392442999999986,66.126467,-30.414633099999996,14.34070896815887,10.183109569161136,207.0,345.0,33.12230000000001,12.12230000000001
EPL,2019,8,Chelsea,Chelsea,38,20.0,6.0,12.0,69.0,54.0,66.0,76.227787,7.227787000000006,70.89959900000002,41.0882999,-12.911700099999997,39.5659679,31.3336311,9.688095674534623,16.61028638744759,326.0,169.0,73.4872,7.487200000000001
EPL,2019,9,West Ham,West Ham,38,10.0,9.0,19.0,49.0,62.0,39.0,49.0691132,0.06911319999999677,46.0244362,68.323322,6.3233220000000046,63.756339,-17.7319028,14.387997071634643,10.826785115490482,217.0,308.0,38.7474,-0.25260000000000105
EPL,2019,10,Tottenham,Tottenham,38,16.0,11.0,11.0,61.0,47.0,59.0,49.021302999999996,-11.978697000000004,45.832640000000005,54.127111,7.127110999999999,48.798972,-2.9663320000000004,12.802596442319034,11.162358645609945,224.0,264.0,49.2646,-9.735399999999998
EPL,2019,11,Arsenal,Arsenal,38,14.0,14.0,10.0,56.0,48.0,56.0,50.822218,-5.1777820000000006,48.538798,57.252266000000006,9.252266000000006,51.00759600000001,-2.4687980000000005,12.367653590297799,12.988093833534018,265.0,253.0,50.1471,-5.852899999999998
EPL,2019,12,Newcastle United,Newcastle United,38,11.0,11.0,16.0,38.0,58.0,44.0,36.49173700000001,-1.5082629999999924,35.730567,67.02935099999999,9.029350999999991,65.50701099999999,-29.776443999999998,21.89675207429297,7.863314414606842,132.0,344.0,31.917299999999997,-12.082700000000003
EPL,2019,13,Liverpool,Liverpool,38,32.0,3.0,3.0,85.0,33.0,99.0,75.19337,-9.806629999999998,71.38752,39.572898200000004,6.5728982000000045,38.811728200000005,32.575791800000005,8.607605324816854,24.73821177122079,429.0,145.0,74.27839999999999,-24.72160000000001
EPL,2019,14,Manchester City,Manchester City,38,26.0,3.0,9.0,102.0,35.0,81.0,102.205233,0.20523300000000688,93.53302600000002,36.997629,1.9976290000000034,34.714123,58.818903000000006,9.314521145844106,25.488707363148187,547.0,135.0,86.75639999999997,5.756399999999971
EPL,2019,15,Manchester United,Manchester United,38,18.0,12.0,8.0,66.0,36.0,66.0,66.186663,0.1866629999999958,55.530384,38.059164,2.0591640000000027,35.775659000000005,19.754725,10.469858442645348,12.809706836989788,290.0,178.0,70.99170000000001,4.991700000000009
EPL,2019,16,Watford,Watford,38,8.0,10.0,20.0,36.0,64.0,34.0,48.562636999999995,12.562636999999995,42.473274999999994,59.52811300000001,-4.471886999999988,52.522923000000006,-10.049648,13.531828210003477,10.267281506106949,227.0,259.0,47.8737,13.8737
EPL,2019,17,Burnley,Burnley,38,15.0,9.0,14.0,43.0,50.0,54.0,49.3468938,6.346893799999997,47.06338279999999,53.839223,3.839222999999997,50.01831,-2.9549271999999984,13.252874445668544,10.472002962455784,145.0,263.0,49.5405,-4.4594999999999985
EPL,2019,18,Brighton,Brighton,38,9.0,14.0,15.0,39.0,54.0,41.0,47.424061000000016,8.424061000000016,45.90173000000001,60.415848999999994,6.415848999999994,58.893508999999995,-12.991779,11.499761940506469,13.54768290233092,242.0,264.0,48.0241,7.024099999999997
EPL,2019,19,Wolverhampton Wanderers,Wolverhampton Wanderers,38,15.0,14.0,9.0,51.0,40.0,59.0,54.223981,3.223981000000002,51.179312,37.389273900000006,-2.6107260999999937,34.9610539,16.2182581,14.661360314835454,11.554359660360474,172.0,193.0,63.821299999999994,4.821299999999994
EPL,2019,20,Sheffield United,Sheffield United,38,14.0,12.0,12.0,39.0,39.0,54.0,45.81162100000001,6.8116210000000095,45.05045100000001,52.04245699999999,13.042456999999992,49.75894499999999,-4.708494000000001,15.052348481236344,12.548963064165935,198.0,231.0,49.34109999999999,-4.65890000000001
EPL,2021,1,Aston Villa,Aston Villa,38,13.0,6.0,19.0,52.0,54.0,45.0,43.129543,-8.870457000000002,40.846035,53.095725,-0.9042749999999984,48.41795600000001,-7.571921000000001,14.201018406589276,9.577927408031359,258.0,258.0,46.20119999999999,1.201199999999993
EPL,2021,2,Everton,Everton,38,11.0,6.0,21.0,43.0,66.0,39.0,44.469730999999996,1.469730999999996,39.14161,60.694247000000004,-5.305752999999996,59.171904000000005,-20.030294,16.48633988207115,8.503122736333491,190.0,299.0,43.538000000000004,4.538000000000004
EPL,2021,3,Southampton,Southampton,38,9.0,13.0,16.0,43.0,67.0,40.0,47.34804199999999,4.348041999999992,44.303363999999995,64.55748399999999,-2.442516000000012,63.035143999999995,-18.73178,11.332437933622227,10.43543496679984,209.0,286.0,43.44809999999999,3.4480999999999895
EPL,2021,4,Leicester,Leicester,38,14.0,10.0,14.0,62.0,59.0,52.0,49.4886742,-12.511325800000002,47.966335199999996,66.106594,7.106594000000001,59.063357999999994,-11.097022799999998,14.754126906445592,14.178034933148027,252.0,293.0,42.3123,-9.6877
EPL,2021,5,Crystal Palace,Crystal Palace,38,11.0,15.0,12.0,50.0,46.0,48.0,48.843906999999994,-1.1560930000000056,42.663892000000004,41.33144259999999,-4.668557400000012,38.28677459999999,4.3771173999999995,13.983297221556274,10.787722874709681,213.0,238.0,58.15,10.149999999999999
EPL,2021,6,Norwich,Norwich,38,5.0,7.0,26.0,23.0,84.0,22.0,31.5116008,8.5116008,29.2281298,80.075475,-3.9245250000000027,70.71633700000001,-41.4882072,17.370999126096375,10.383321719794866,188.0,374.0,25.038499999999996,3.0384999999999955
EPL,2021,7,Chelsea,Chelsea,38,21.0,11.0,6.0,76.0,33.0,74.0,69.297032,-6.7029679999999985,62.446512,35.11562419999999,2.115624199999992,30.548610200000002,31.897901800000003,9.391849135107847,19.039675599097375,385.0,163.0,73.3834,-0.6166000000000054
EPL,2021,8,West Ham,West Ham,38,16.0,8.0,14.0,60.0,51.0,56.0,54.983599000000005,-5.016400999999995,50.26077400000001,53.876722,2.876722000000001,49.30970000000001,0.9510739999999991,16.024337124675267,15.198638442949985,239.0,294.0,53.56340000000001,-2.4365999999999914
EPL,2021,9,Tottenham,Tottenham,38,22.0,5.0,11.0,69.0,40.0,71.0,67.9513206,-1.0486793999999975,64.14547160000001,43.69930299999999,3.6993029999999933,42.17696299999999,21.9685086,14.35159857372194,14.644379780672466,285.0,255.0,66.09469999999999,-4.905300000000011
EPL,2021,10,Arsenal,Arsenal,38,22.0,3.0,13.0,61.0,48.0,69.0,63.391577000000005,2.391577000000005,57.191476,48.389506,0.38950599999999724,43.822492,13.368984000000001,14.4785513444541,15.425552990467933,314.0,220.0,64.76219999999999,-4.237800000000007
EPL,2021,11,Newcastle United,Newcastle United,38,13.0,10.0,15.0,44.0,62.0,49.0,41.526526,-2.473474000000003,39.243013,62.711766,0.7117659999999972,57.98894,-18.745927,16.03294512008911,8.593540499515866,170.0,293.0,41.5255,-7.474499999999999
EPL,2021,12,Liverpool,Liverpool,38,28.0,8.0,2.0,94.0,26.0,92.0,93.022398,-0.9776020000000045,86.83102,32.731055,6.731054999999998,32.731055,54.09996500000001,8.41588658371664,24.405886078371573,461.0,159.0,86.56340000000002,-5.436599999999984
EPL,2021,13,Manchester City,Manchester City,38,29.0,6.0,3.0,99.0,26.0,93.0,93.39987299999999,-5.600127000000015,86.32423299999998,25.212244000000002,-0.7877559999999981,24.451079000000004,61.87315400000001,9.284833917458169,27.928848894659836,508.0,138.0,91.88449999999999,-1.1155000000000115
EPL,2021,14,Manchester United,Manchester United,38,16.0,10.0,12.0,57.0,57.0,58.0,57.214908,0.2149080000000012,53.409058,56.85228,-0.14771999999999963,53.046457,0.3626009999999993,14.528802551100634,13.801398919881906,293.0,261.0,54.524699999999996,-3.4753000000000043
EPL,2021,15,Watford,Watford,38,6.0,5.0,27.0,34.0,77.0,23.0,39.340391,5.340390999999997,37.818061,67.53443,-9.46557,62.20624,-24.388179,16.550253592726282,8.259414640846336,159.0,339.0,35.4528,12.452800000000003
EPL,2021,16,Burnley,Burnley,38,7.0,14.0,17.0,34.0,53.0,35.0,41.105891299999996,7.105891299999996,39.5835523,60.223119999999994,7.223119999999994,56.417303999999994,-16.833751699999993,13.533383773230549,10.233630342621908,184.0,316.0,38.103500000000004,3.103500000000004
EPL,2021,17,Brighton,Brighton,38,12.0,15.0,11.0,42.0,44.0,51.0,49.567475,7.567475000000002,44.239312999999996,47.211437999999994,3.211437999999994,44.16679799999999,0.07251500000000144,9.828596911700659,14.64427358964548,305.0,244.0,54.182199999999995,3.1821999999999946
EPL,2021,18,Wolverhampton Wanderers,Wolverhampton Wanderers,38,15.0,6.0,17.0,38.0,43.0,51.0,39.0430709,1.0430708999999965,38.28190089999999,58.482696999999995,15.482696999999995,50.87105099999999,-12.5891501,17.57558293127244,12.305052140763891,181.0,309.0,40.53510000000001,-10.464899999999993
EPL,2021,19,Brentford,Brentford,38,13.0,7.0,18.0,48.0,56.0,46.0,52.889574999999994,4.889574999999994,48.322585,49.500451999999996,-6.499548000000004,45.694635,2.627950000000001,13.076312168705892,11.093528276813638,232.0,226.0,55.9965,9.996499999999997
EPL,2021,20,Leeds,Leeds,38,9.0,11.0,18.0,42.0,79.0,38.0,51.18608199999999,9.186081999999992,47.380233999999994,71.30961199999999,-7.690388000000013,67.503772,-20.123538,10.310347282213264,12.07211565142825,239.0,300.0,43.858700000000006,5.858700000000006
EPL,2023,1,Aston Villa,Aston Villa,38,20.0,8.0,10.0,76.0,61.0,68.0,67.4225935,-8.577406499999995,64.37791349999999,65.07581200000001,4.075812000000013,63.432352,0.9455614999999975,15.715497010596547,11.533226845854793,344.0,268.0,55.42860000000001,-12.57139999999999
EPL,2023,2,Everton,Everton,38,13.0,9.0,16.0,40.0,51.0,48.0,60.754175499999995,20.754175499999995,58.47065849999999,60.257092,9.257092,54.167832000000004,4.3028265,15.051552029483696,10.866707647939734,237.0,314.0,53.102000000000004,5.102000000000004
EPL,2023,3,Bournemouth,Bournemouth,38,13.0,9.0,16.0,54.0,67.0,48.0,63.75544599999999,9.755445999999992,61.47194599999999,65.50766999999999,-1.4923300000000097,60.020242999999994,1.451703,10.365432563471673,9.134216671769067,303.0,379.0,53.4701,5.470100000000002
EPL,2023,4,Crystal Palace,Crystal Palace,38,13.0,10.0,15.0,57.0,58.0,49.0,53.93545399999999,-3.064546000000007,50.890788,57.990832600000005,-0.009167399999995496,55.7073626,-4.816574599999997,15.053241721933638,9.631579248643702,244.0,296.0,50.456300000000006,1.456300000000006
EPL,2023,5,Chelsea,Chelsea,38,18.0,9.0,11.0,77.0,63.0,63.0,80.88151400000001,3.88151400000001,71.747502,62.600433,-0.39956699999999756,58.779351000000005,12.968150999999995,10.539383481592692,15.649274810956477,382.0,292.0,64.1976,1.1975999999999942
EPL,2023,6,West Ham,West Ham,38,14.0,10.0,14.0,60.0,74.0,52.0,54.52958499999999,-5.47041500000001,50.723738999999995,77.907744,3.907743999999994,70.296045,-19.572305999999998,18.645590896676914,9.657059879830731,159.0,444.0,41.2783,-10.721699999999998
EPL,2023,7,Tottenham,Tottenham,38,20.0,6.0,12.0,74.0,61.0,66.0,73.35177999999999,-0.6482200000000091,71.82943999999999,68.065662,7.065662000000003,62.737491999999996,9.091948000000002,7.831428291031426,13.474104874386443,493.0,264.0,57.419999999999995,-8.580000000000005
EPL,2023,8,Arsenal,Arsenal,38,28.0,5.0,5.0,91.0,29.0,89.0,84.39247899999998,-6.60752100000002,76.780829,31.782125399999995,2.7821253999999946,29.498617399999997,47.28221160000001,9.757136611906377,20.113836162053218,531.0,151.0,81.9379,-7.062100000000001
EPL,2023,9,Newcastle United,Newcastle United,38,18.0,6.0,14.0,85.0,62.0,60.0,84.47785199999998,-0.5221480000000156,77.62733300000001,62.455156,0.45515600000000234,58.52368299999999,19.103649999999995,10.99176510446555,12.058556130842822,348.0,274.0,65.58999999999999,5.589999999999989
EPL,2023,10,Liverpool,Liverpool,38,24.0,10.0,4.0,86.0,41.0,82.0,94.785242,8.785241999999997,87.64993199999999,47.39875449999999,6.398754499999988,46.6375945,41.01233750000001,8.031808632076837,19.032947619012976,510.0,233.0,76.88369999999998,-5.116300000000024
EPL,2023,11,Manchester City,Manchester City,38,28.0,7.0,3.0,96.0,34.0,91.0,89.54875299999999,-6.451247000000009,81.93706299999998,37.2714265,3.271426499999997,34.987920499999994,46.9491425,11.901744356817469,25.2464038979679,516.0,155.0,83.0674,-7.932599999999994
EPL,2023,12,Manchester United,Manchester United,38,18.0,6.0,14.0,57.0,58.0,60.0,60.329902999999995,3.3299029999999945,54.98649399999999,74.760841,16.760841,69.432658,-14.446164,12.89145209956302,13.849640494244245,319.0,371.0,44.4186,-15.581400000000002
EPL,2023,13,Burnley,Burnley,38,5.0,9.0,24.0,41.0,78.0,24.0,43.4420856,2.4420855999999986,41.1585836,75.71830500000002,-2.281694999999985,70.39012500000001,-29.231541399999994,14.284527349468709,14.426676610283748,211.0,383.0,33.687799999999996,9.687799999999996
EPL,2023,14,Brighton,Brighton,38,12.0,12.0,14.0,55.0,62.0,48.0,61.910402,6.910401999999998,57.22233399999999,60.937184500000015,-1.062815499999985,56.37017750000001,0.8521564999999993,10.655945920422592,23.325406161067207,361.0,314.0,54.432399999999994,6.432399999999994
EPL,2023,15,Fulham,Fulham,38,13.0,8.0,17.0,55.0,61.0,47.0,52.808695500000006,-2.191304499999994,51.286358500000006,66.904132,5.904132000000004,60.81479,-9.5284315,15.641825057708212,14.442192879612856,288.0,320.0,44.98500000000001,-2.0149999999999935
EPL,2023,16,Wolverhampton Wanderers,Wolverhampton Wanderers,38,13.0,7.0,18.0,50.0,65.0,46.0,50.652241000000004,0.6522410000000036,47.607559,76.1058,11.105800000000002,70.01648399999999,-22.408924999999996,13.548604753604524,10.86413212242652,216.0,396.0,39.7876,-6.212400000000002
EPL,2023,17,Sheffield United,Sheffield United,38,3.0,7.0,28.0,35.0,104.0,16.0,41.3062564,6.306256400000002,37.5004414,85.707202,-18.292798000000005,80.37903200000001,-42.878590599999995,24.94878685948033,9.36063624546802,169.0,392.0,28.531399999999994,12.531399999999994
EPL,2023,18,Brentford,Brentford,38,10.0,9.0,19.0,56.0,65.0,39.0,64.291682,8.291681999999994,62.008191,60.260659,-4.739341000000003,58.73832000000001,3.269871000000001,10.993419488637745,11.339432192964873,286.0,351.0,52.941500000000005,13.941500000000005
EPL,2023,19,Nottingham Forest,Nottingham Forest,38,9.0,9.0,20.0,49.0,67.0,36.0,52.157332,3.1573319999999967,51.396162,56.251404,-10.748596,53.206796,-1.810634,21.254932044813696,10.588322085079676,213.0,334.0,50.17410000000001,14.17410000000001
EPL,2023,20,Luton,Luton,38,6.0,8.0,24.0,52.0,85.0,26.0,49.87246200000001,-2.127537999999987,46.06662200000001,91.64769799999998,6.647697999999977,88.603014,-42.536392000000006,14.683672434085967,8.193394127432606,178.0,377.0,32.327,6.326999999999998
EPL,2024,1,Aston Villa,Aston Villa,28,11.0,9.0,8.0,40.0,45.0,42.0,48.896464,8.896464000000002,46.612954,44.57721199999999,-0.42278800000001127,43.05487199999999,3.5580820000000006,12.99269526037318,11.04455010955108,213.0,167.0,42.3966,0.3965999999999994
EPL,2024,2,Everton,Everton,27,7.0,11.0,9.0,30.0,34.0,32.0,33.38206,3.3820600000000027,32.620892,42.000643,8.000642999999997,40.478313,-7.857420999999999,15.57259185455579,8.781061552516823,141.0,197.0,31.150899999999996,-0.8491000000000035
EPL,2024,3,Bournemouth,Bournemouth,27,12.0,7.0,8.0,45.0,32.0,43.0,55.16451200000001,10.164512000000009,49.836325,40.466055,8.466054999999997,38.182545,11.653780000000001,8.927136304034812,9.747947478829339,199.0,252.0,47.314400000000006,4.314400000000006
EPL,2024,4,Southampton,Southampton,27,2.0,3.0,22.0,19.0,65.0,9.0,30.76293,11.76293,29.054482,74.97501,9.975009999999997,71.93034,-42.87585800000001,12.400609303381007,12.055337255420701,142.0,281.0,15.823600000000003,6.8236000000000026
EPL,2024,5,Leicester,Leicester,27,4.0,5.0,18.0,25.0,61.0,17.0,29.137196999999993,4.137196999999993,27.614867999999994,60.25181,-0.748190000000001,59.49064,-31.875772,16.316023371052104,11.494805803449715,118.0,270.0,19.7021,2.7021000000000015
EPL,2024,6,Crystal Palace,Crystal Palace,27,9.0,9.0,9.0,35.0,33.0,36.0,47.278986999999994,12.278986999999994,45.756651,40.985946000000006,7.9859460000000055,39.463606000000006,6.293045,13.728240181474927,9.144847648852105,173.0,201.0,41.443099999999994,5.443099999999994
EPL,2024,7,Chelsea,Chelsea,27,13.0,7.0,7.0,52.0,36.0,46.0,57.082164000000006,5.082164000000006,54.798654,42.853263999999996,6.853263999999996,38.286255000000004,16.512399000000002,11.231507272357963,16.275510151039203,257.0,162.0,44.5847,-1.415300000000002
EPL,2024,8,West Ham,West Ham,27,9.0,6.0,12.0,32.0,47.0,33.0,37.789736999999995,5.789736999999995,35.506226999999996,52.369754,5.369754,50.086248,-14.580021,14.019033661651402,10.301338520968656,163.0,229.0,29.035800000000002,-3.964199999999998
EPL,2024,9,Tottenham,Tottenham,27,10.0,3.0,14.0,53.0,39.0,33.0,49.980005000000006,-3.0199949999999944,49.218845,47.638646,8.638646000000001,46.116306,3.1025389999999984,10.194165048083171,11.410760861301174,256.0,188.0,37.6768,4.6768
EPL,2024,10,Arsenal,Arsenal,27,15.0,9.0,3.0,51.0,23.0,54.0,54.027271,3.027270999999999,52.504931,25.416199699999996,2.4161996999999964,23.893859699999997,28.611071300000006,8.962524624063354,15.30028848082655,253.0,102.0,54.7643,0.7642999999999986
EPL,2024,11,Newcastle United,Newcastle United,27,13.0,5.0,9.0,46.0,38.0,44.0,47.076924999999996,1.0769249999999957,44.032247,41.357025,3.357025,41.357025,2.6752220000000015,10.925859342812771,10.923784186447389,234.0,185.0,40.4085,-3.5915000000000035
EPL,2024,12,Liverpool,Liverpool,28,20.0,7.0,1.0,66.0,26.0,67.0,67.911951,1.911951000000002,62.58378099999999,27.723224999999996,1.7232249999999958,26.825390000000002,35.758391,9.654691074123052,19.033423119202343,320.0,133.0,63.23909999999999,-3.7609000000000066
EPL,2024,13,Manchester City,Manchester City,27,14.0,5.0,8.0,53.0,37.0,47.0,53.276392,0.2763920000000013,51.754062,40.992205999999996,3.992205999999996,38.708698,13.045364000000001,13.593242995313895,18.538503434169712,316.0,151.0,44.625899999999994,-2.3741000000000057
EPL,2024,14,Manchester United,Manchester United,27,9.0,6.0,12.0,33.0,39.0,33.0,40.77752,7.777520000000003,38.494021,45.578827,6.578826999999997,42.484714,-3.990693,10.695119093989558,14.90660915325119,202.0,164.0,36.0016,3.0016000000000034
EPL,2024,15,Brighton,Brighton,27,11.0,10.0,6.0,44.0,39.0,43.0,45.763507999999995,1.7635079999999945,44.241168,41.267919,2.267918999999999,36.700903000000004,7.540265,10.334702077219085,13.051987967033986,209.0,168.0,40.645500000000006,-2.3544999999999945
EPL,2024,16,Fulham,Fulham,27,11.0,9.0,7.0,40.0,36.0,42.0,43.965218,3.965218,40.920539,31.120597999999998,-4.8794020000000025,30.359431999999998,10.561107,13.601115055512798,14.2947324643254,161.0,143.0,46.1201,4.120100000000001
EPL,2024,17,Wolverhampton Wanderers,Wolverhampton Wanderers,27,6.0,4.0,17.0,37.0,56.0,22.0,31.215812,-5.784188,31.215812,46.573147,-9.426853000000001,41.244977999999996,-10.029166,11.984839605060797,10.218397443107175,148.0,208.0,27.980499999999996,5.980499999999996
EPL,2024,18,Brentford,Brentford,27,11.0,5.0,11.0,48.0,43.0,38.0,47.610771,-0.38922900000000027,44.566091,46.540329,3.540329,45.779159,-1.213067999999999,12.594540438616086,13.580750131191754,195.0,306.0,36.5551,-1.444899999999997
EPL,2024,19,Nottingham Forest,Nottingham Forest,27,14.0,6.0,7.0,44.0,33.0,48.0,41.674936,-2.3250639999999976,39.391427,39.262891999999994,6.262891999999994,37.74055299999999,1.6508739999999995,16.185876101493793,8.104715196037382,171.0,204.0,38.5474,-9.452599999999997
EPL,2024,20,Ipswich,Ipswich,27,3.0,8.0,16.0,26.0,57.0,17.0,29.935247699999998,3.935247699999998,28.4129097,60.7589,3.758899999999997,56.95305,-28.540140300000004,14.484887145214001,9.914841930852345,98.0,258.0,19.890099999999997,2.890099999999997
EPL,2022,1,Aston Villa,Aston Villa,38,18.0,7.0,13.0,51.0,46.0,61.0,49.99534499999999,-1.0046550000000067,46.950666,53.955537,7.955537,49.244945,-2.294279,13.397113988609144,10.487133149697499,258.0,237.0,54.366800000000005,-6.633199999999995
EPL,2022,2,Everton,Everton,38,8.0,12.0,18.0,34.0,57.0,36.0,48.6498356,14.649835600000003,46.3663266,68.582862,11.582862000000006,64.015841,-17.6495144,15.1202971946275,10.258540918949285,197.0,309.0,40.71319999999999,4.713199999999993
EPL,2022,3,Bournemouth,Bournemouth,38,11.0,6.0,21.0,37.0,71.0,39.0,40.083965000000006,3.0839650000000063,40.083965000000006,67.60209400000001,-3.397905999999992,62.27390900000001,-22.189944,17.8070947563562,9.259508984140812,200.0,383.0,34.734199999999994,-4.265800000000006
EPL,2022,4,Southampton,Southampton,38,6.0,7.0,25.0,36.0,73.0,25.0,39.265483,3.2654830000000032,36.13281,62.900044,-10.099955999999999,60.616555,-24.483745,13.948690017129588,9.163360002552201,199.0,339.0,36.46640000000001,11.466400000000007
EPL,2022,5,Leicester,Leicester,38,9.0,7.0,22.0,51.0,68.0,34.0,48.9869985,-2.0130015000000014,44.33282749999999,59.789351,-8.210648999999997,55.983511,-11.6506835,14.409874845357077,14.173129326151905,205.0,289.0,45.073600000000006,11.073600000000006
EPL,2022,6,Crystal Palace,Crystal Palace,38,11.0,12.0,15.0,40.0,49.0,45.0,40.723491,0.7234910000000028,38.296407,51.626247,2.6262469999999993,48.58156499999999,-10.285158000000003,15.040129469998892,9.390189653794007,197.0,311.0,44.23969999999999,-0.760300000000008
EPL,2022,7,Chelsea,Chelsea,38,11.0,11.0,16.0,38.0,47.0,44.0,51.89492299999999,13.894922999999991,49.611408999999995,54.02250700000001,7.022507000000012,53.26134700000001,-3.649938,9.751993583808025,14.71296001874171,322.0,214.0,52.282000000000004,8.282000000000004
EPL,2022,8,West Ham,West Ham,38,11.0,7.0,20.0,42.0,55.0,40.0,51.210731999999986,9.210731999999986,45.12137299999999,55.31217300000001,0.31217300000000847,50.74516600000001,-5.623792999999999,17.279999629229707,12.867888451349762,173.0,285.0,51.61719999999999,11.61719999999999
EPL,2022,9,Tottenham,Tottenham,38,18.0,6.0,14.0,70.0,63.0,60.0,57.83379,-12.16621,53.266766000000004,51.660728000000006,-11.339271999999994,48.61605900000001,4.650707000000001,13.566029250062059,13.907871067816117,239.0,280.0,57.6018,-2.3982000000000028
EPL,2022,10,Arsenal,Arsenal,38,26.0,6.0,6.0,88.0,43.0,84.0,76.51230799999999,-11.48769200000001,73.46762399999999,45.1633923,2.163392299999998,41.357535299999995,32.1100887,9.539846418982938,14.993423955743143,452.0,199.0,72.5338,-11.4662
EPL,2022,11,Newcastle United,Newcastle United,38,19.0,14.0,5.0,68.0,33.0,71.0,76.977056,8.977056000000005,72.410043,41.8562479,8.8562479,38.050402899999995,34.3596401,10.269558012309096,11.702290008834124,376.0,215.0,71.6661,0.6661000000000001
EPL,2022,12,Liverpool,Liverpool,38,19.0,10.0,9.0,75.0,47.0,67.0,80.771997,5.771996999999999,77.727328,55.773337999999995,8.773337999999995,52.728657999999996,24.998669999999997,9.676185454992197,21.319243279238997,419.0,209.0,67.36929999999998,0.3692999999999813
EPL,2022,13,Manchester City,Manchester City,38,28.0,5.0,5.0,94.0,33.0,89.0,84.32156700000003,-9.67843299999997,76.70989100000001,34.208414899999994,1.208414899999994,31.924897699999995,44.784993300000004,11.107467901251288,25.950921104063323,450.0,154.0,83.04230000000001,-5.9576999999999884
EPL,2022,14,Manchester United,Manchester United,38,23.0,6.0,9.0,58.0,43.0,75.0,71.90117799999999,13.901177999999987,69.61767400000001,50.28763899999999,7.2876389999999915,48.004124999999995,21.613549,12.02036430163218,15.104115371393325,391.0,253.0,66.3995,-8.600499999999997
EPL,2022,15,Brighton,Brighton,38,18.0,8.0,12.0,72.0,53.0,62.0,77.72342200000001,5.7234220000000136,73.15639800000001,50.154518,-2.845481999999997,43.977172,29.179226000000007,9.65560181575692,16.592063537102415,362.0,231.0,70.8574,8.857399999999998
EPL,2022,16,Fulham,Fulham,38,15.0,7.0,16.0,55.0,53.0,52.0,47.984977,-7.015022999999999,41.1344488,71.49081099999998,18.49081099999998,65.314288,-24.1798392,13.963228274356752,11.652990270428214,203.0,286.0,39.237,-12.762999999999998
EPL,2022,17,Wolverhampton Wanderers,Wolverhampton Wanderers,38,11.0,8.0,19.0,31.0,58.0,41.0,35.126815,4.126815000000001,32.84330500000001,62.68203999999999,4.6820399999999935,59.63736899999999,-26.794064,13.732173839648839,12.050136011033231,192.0,301.0,35.00809999999999,-5.991900000000008
EPL,2022,18,Brentford,Brentford,38,15.0,14.0,9.0,58.0,46.0,59.0,59.227045000000004,1.227045000000004,53.137716000000005,51.453067,5.453066999999997,49.930727,3.2069889999999974,12.377863992779268,10.313520947930428,231.0,301.0,58.264799999999994,-0.7352000000000061
EPL,2022,19,Leeds,Leeds,38,7.0,10.0,21.0,48.0,78.0,31.0,47.795965,-0.20403499999999752,45.512455,69.58103299999999,-8.41896700000001,65.014027,-19.501571999999996,10.930972705250328,9.512095414228757,230.0,267.0,40.5808,9.580800000000004
EPL,2022,20,Nottingham Forest,Nottingham Forest,38,9.0,11.0,18.0,38.0,68.0,38.0,39.57446,1.574460000000002,35.007464,68.45930899999999,0.4593089999999904,61.60879700000001,-26.601333,18.33297300667824,8.516076985627,157.0,390.0,35.0461,-2.9538999999999973
EPL,2025,1,Aston Villa,Aston Villa,28,11.0,9.0,8.0,40.0,45.0,42.0,48.896464,8.896464000000002,46.612954,44.57721199999999,-0.42278800000001127,43.05487199999999,3.5580820000000006,12.99269526037318,11.04455010955108,213.0,167.0,42.3966,0.3965999999999994
EPL,2025,2,Everton,Everton,27,7.0,11.0,9.0,30.0,34.0,32.0,33.38206,3.3820600000000027,32.620892,42.000643,8.000642999999997,40.478313,-7.857420999999999,15.57259185455579,8.781061552516823,141.0,197.0,31.150899999999996,-0.8491000000000035
